tweet_id,customer_text,true_intent,pred_intent,intent_confidence,decision,escalation_reason,draft_reply,judge_correctness,judge_groundedness,judge_hallucinated,judge_reasoning
1174819,AIDEZ MOI SVP MON MAC A PLANTÃ‰ JAI PERDU TOUT MES COURS ðŸ˜­ðŸ˜­ðŸ˜­ #help @115858 https://t.co/CrxCYcndbv,other,software_issue,medium,ESCALATE_TO_HUMAN,"The customer is reporting a critical data loss issue ('lost all my courses') and the message is in French, which is not covered by the English-only historical evidence. The closest evidence (Example 1) suggests escalating to a supervisor for complex or urgent requests.",We are sorry to hear about the issue with your Mac. A supervisor will DM you to assist with your data recovery.,0,0,False,SKIPPED to avoid API rate limits
2229470,MacOS 10.13.1 is full of bluetooth problems? any solutions? @115858 @AppleSupport,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The historical evidence provided does not contain any specific troubleshooting steps or solutions for MacOS Bluetooth issues. The examples only cover app crashes, website errors, and payment failures. To avoid hallucinating unsupported technical advice, the issue must be escalated to a human agent who can provide accurate support for this specific OS version and hardware component.",We are sorry to hear about the Bluetooth issues you are experiencing with MacOS 10.13.1. Our team is currently investigating this matter to provide a solution.,0,0,False,SKIPPED to avoid API rate limits
462025,@AppleSupport @115858 When is the CF and Developer Tools sourcecode ever gonna be released for latest versions on https://t.co/DfzWMTGBfL ?????? I email and never get a response.,how_to_and_inquiry,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer is inquiring about the release of specific source code (CF and Developer Tools) and complaining about a lack of response to previous emails. The provided historical evidence does not contain information regarding source code releases or email response protocols, making it impossible to provide a grounded answer without hallucinating.",We are sorry to hear about the lack of response to your email. We will look into this matter.,0,0,False,SKIPPED to avoid API rate limits
1750402,Dear @115858 @AppleSupport who in the world would want to type weird symbols instead of speak in first person?,software_issue,complaint_feedback,high,ESCALATE_TO_HUMAN,"Customer is expressing dissatisfaction with the support experience and requesting human intervention, which requires manual handling.",We apologize for the frustration. A supervisor will DM you.,0,0,False,SKIPPED to avoid API rate limits
1802251,"@AppleSupport pathetic update for my iPhone.
3 times automatically off.
Not expected from Apple",software_issue,software_issue,high,ESCALATE_TO_HUMAN,The customer reports a critical hardware/software failure (device turning off 3 times) which is not covered by the provided historical evidence (which only covers billing and app crashes).,We are sorry to hear about the issues you are experiencing with your iPhone. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
2405019,Why doesnâ€™t waking up at 4am get easier the more you do Iï¸t? ðŸ˜´ðŸ˜´ #2ndjob #momlife #mykidsplaysports #independence,other,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,Thank you for reaching out. We appreciate your feedback.,0,0,False,SKIPPED to avoid API rate limits
2146558,Wtf apple? @AppleSupport https://t.co/R29s5EnqQW,complaint_feedback,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,We are sorry to hear about your experience. Please provide more details so we can assist you.,0,0,False,SKIPPED to avoid API rate limits
2681386,YALL NEED TO FIX THE DAMN LETTER â€œIï¸â€ @AppleSupport,complaint_feedback,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer is expressing frustration about a specific character rendering issue ('Iï¸'), which is not addressed in the provided historical evidence. The evidence only covers agent rudeness, subscription cancellation, and app crashes. Since there is no specific troubleshooting step for character encoding or font issues in the evidence, and the tone is a complaint, it is safer to escalate to a human agent who can investigate the specific technical issue or provide a more tailored response than the generic examples.",We are sorry to hear about your experience. Please allow us to assist you further.,0,0,False,SKIPPED to avoid API rate limits
2731338,@115858 why is it every since a few updates ago my screen auto dims and I canâ€™t figure out how to turn it off. The settings says itâ€™s off. Very frustrating. I like a bright screen.,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The historical evidence provided consists of unrelated examples (website errors, order tracking, subscription cancellation) and does not contain any information regarding screen auto-dimming or iOS display settings. Therefore, a grounded technical reply cannot be drafted.","We are sorry to hear about the frustration with your screen brightness settings. Since the provided historical evidence does not contain specific troubleshooting steps for this issue, please allow our technical team to assist you further.",0,0,False,SKIPPED to avoid API rate limits
1876937,@AppleSupport why does my phone have so many problems since iOS11,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer's issue is vague ('so many problems') and related to a specific OS version (iOS 11), but the provided historical evidence only covers specific app crashes, payment failures, and website errors. There is no evidence to support a specific troubleshooting step for general iOS 11 issues, so a human agent is required to diagnose the specific problems.",We are sorry to hear that you are experiencing issues with your device. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
2580599,@AppleSupport all my music is gone ðŸ™„ðŸ˜¡ thousand plus songs!,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a significant data loss issue (music library disappearance) which is not covered by the provided historical evidence (which only covers cancellations, tracking, and returns). This requires human investigation to determine if it is a sync issue, account issue, or bug.",We are sorry to hear about the issue with your music library. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
1864416,@AppleSupport I want my battery physically replaced as I believe it reached its maximum recommend life cycle,hardware_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We have received your request regarding a physical battery replacement. A specialist will review your device's status and assist you with the next steps.,0,0,False,SKIPPED to avoid API rate limits
2253554,"@AppleSupport bought an iphone8 today..
and after 6 hours its not workingðŸ˜­
any clue what might have happened???",hardware_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear that your new iPhone 8 is not working. Please allow our team to investigate this issue further.,0,0,False,SKIPPED to avoid API rate limits
2607504,I keep getting these emails @AppleSupport can you please help find out about it? https://t.co/sriAKdEvtB,other,account_and_billing,medium,ESCALATE_TO_HUMAN,Business Rule: account_and_billing requires manual verification or physical diagnosis.,We are looking into the account activity for you.,0,0,False,SKIPPED to avoid API rate limits
1235625,"@AppleSupport Iâ€™ve just had to reboot my iPhone, 6 times in the space of 10 minutes! All I ever seem to do since the latest upstate #joke",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a critical software stability issue (repeated reboots) following an update. The provided historical evidence only covers app crashes, subscription cancellations, and returns, which are not applicable to this specific hardware/OS stability problem. Therefore, a grounded technical response cannot be generated from the evidence, requiring human intervention.",We are sorry to hear about the issues you are experiencing with your device. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
2035060,Glad I got the iOS update and now I canâ€™t make phone calls and my alarms donâ€™t work @AppleSupport,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting critical functionality failures (calls and alarms) following a software update. The provided historical evidence does not contain specific troubleshooting steps for iOS update-related call or alarm issues, only generic app reinstall advice which is not applicable to core system functions. Therefore, a human agent is required to diagnose the specific software bug.",We are sorry to hear that you are experiencing issues with phone calls and alarms after your iOS update. Please allow our technical team to assist you further.,0,0,False,SKIPPED to avoid API rate limits
1513902,@AppleSupport yuh artÄ±k ya 10 dakikada %70 ÅŸarjdan %15â€™e nasÄ±l iner ya 14 aylÄ±k telefon,other,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear about the battery drain issue. A specialist will review your case shortly.,0,0,False,SKIPPED to avoid API rate limits
2755771,"@AppleSupport the battery does not last long, what should I do? 
Thanks",software_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,"We are sorry to hear about the battery issues. Since our current support guidelines do not contain specific troubleshooting steps for battery life, please allow us to connect you with a specialist who can assist you further.",0,0,False,SKIPPED to avoid API rate limits
2282690,@AppleSupport how do Iï¸ stop my auto correct from turning my Iï¸â€™s into Aâ€™s with a question mark?? https://t.co/QadfuNIZa2,how_to_and_inquiry,how_to_and_inquiry,high,ESCALATE_TO_HUMAN,"The provided historical evidence does not contain any information regarding autocorrect settings or software configuration issues, making it impossible to provide a grounded technical solution.",We are sorry to hear about the issue with your autocorrect settings. A specialist will DM you to assist with this.,0,0,False,SKIPPED to avoid API rate limits
1785132,Okay so its universal #ios11update #ios1102 are behaving crazy.Dont update if you havenâ€™t.It is acting like a pungent virus @115858,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a widespread software issue (iOS 11 update bugs) and expressing frustration. The provided historical evidence does not contain specific troubleshooting steps for iOS update issues, only for app crashes, order tracking, and website errors. Therefore, a generic polite message is drafted, and the case is escalated to a human agent who can provide specific support for OS-level issues.",We are sorry to hear that you are experiencing issues with the iOS update. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1626176,@AppleSupport paired my Apple Watch with iPhone 7. Now my phone wonâ€™t turn off silent mode / do not disturb and neither are on #help,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific technical malfunction (silent mode/Do Not Disturb not turning off) after pairing an Apple Watch with an iPhone 7. The provided historical evidence contains no relevant troubleshooting steps for this specific hardware/software interaction issue, only unrelated examples regarding app crashes, order tracking, and subscriptions. Therefore, a grounded reply cannot be drafted, and the issue requires human agent intervention.",We are sorry to hear about the issue with your Apple Watch and iPhone. Our team is reviewing your case to assist you further.,0,0,False,SKIPPED to avoid API rate limits
1907467,Dear @115858 please let us downgrade to ios 10.3.3. iOS 11 made my iPhone 7 Plus extremely unreliable. Stop with yearly buggy major updates.,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is requesting a specific OS downgrade (iOS 10.3.3) and expressing frustration with major updates. The provided historical evidence only covers app crashes, payment failures, and order tracking, offering no guidance on OS version management or downgrades. Therefore, the issue cannot be resolved with the available evidence.",We are sorry to hear about the issues you are experiencing with your device. Please let us know how we can assist you further.,0,0,False,SKIPPED to avoid API rate limits
2683948,"F.M.L Just lost all of my photos, updating to ios11 @AppleSupport since when does updating wipe your entire phone? help plz bebz... 
Goodbye memories :(",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer reports data loss (photos) following an iOS update. The provided historical evidence only covers app crashes, order tracking, and password resets, offering no relevant troubleshooting steps for data recovery or OS update issues. To avoid hallucinating steps, this must be escalated.","We are sorry to hear about the data loss. Our records do not contain specific guidance for this issue, so a specialist will assist you.",0,0,False,SKIPPED to avoid API rate limits
2310375,"@115858, so are you guys going to fix the typo or?",software_issue,complaint_feedback,medium,ESCALATE_TO_HUMAN,"The customer is inquiring about a specific typo fix which is not covered by the provided historical evidence (order tracking, subscription cancellation, payment failure).",We apologize for the inconvenience. Please allow our team to review this matter further.,0,0,False,SKIPPED to avoid API rate limits
9835,Dear @AppleSupport why is my letter Iï¸ not working by itself in email or text? When Iï¸ type the letter â€œIï¸â€ the attached happens. https://t.co/2qZ7Tjx5cF,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software/keyboard behavior issue (character rendering/input failure) that is not covered by the provided historical evidence (which only covers app crashes, payment failures, and agent rudeness).",We are sorry to hear that you are experiencing issues with your keyboard input. Our team will review your report and assist you further.,0,0,False,SKIPPED to avoid API rate limits
455013,@AppleSupport why is it that every time I go to watch a new episode of #MrRobot on my new Apple TV I get stuck on the spinning wheel?  This doesnâ€™t happen with other shows.,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software bug (spinning wheel on a specific app) that is not covered by the provided historical evidence, which only contains examples for cancellations, app crashes, and payment failures. Therefore, a grounded troubleshooting step cannot be provided.",We are sorry to hear about the issue you are experiencing with Apple TV. Our team will review your case and assist you shortly.,0,0,False,SKIPPED to avoid API rate limits
1347730,"@115858 @AppleSupport wht kind of update is ios11
My phn 6s been showin only white screen with black apple logo since 4 hrs. Phn dead nw Help",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a critical hardware/software failure (white screen of death) on an iPhone 6s, which is not covered by the provided historical evidence (which only covers app crashes, order tracking, and website errors). This requires human intervention for device-specific troubleshooting or repair.",We are sorry to hear about the issue with your device. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1920123,"@115858, you do realize you have a problem with Safari on Mac? It has a consistent tendency to hang, then not quit, and prevent restart.",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific, persistent software bug (Safari hanging and preventing restart) that is not addressed by the provided historical evidence (which covers app crashes, website errors, and payment failures). The issue requires technical investigation beyond the scope of the available examples.",We are sorry to hear that you are experiencing issues with Safari on your Mac. Please let us know if you need further assistance.,0,0,False,SKIPPED to avoid API rate limits
2278817,@AppleSupport i want a macbook air but i only want this one model how do i know im getting the model i want?,how_to_and_inquiry,how_to_and_inquiry,high,ESCALATE_TO_HUMAN,"The customer is asking for specific guidance on selecting a particular hardware model during the purchase process. The provided historical evidence only covers order logistics (address, tracking) and billing (refunds), offering no information on product selection or configuration. Therefore, the query cannot be answered based on the provided evidence.","We are sorry, but we do not have specific information in our records to confirm how to select a specific model during checkout. Please contact a human agent for assistance with your order configuration.",0,0,False,SKIPPED to avoid API rate limits
2292395,Anyone else do the new update for iPhone to fix the â€œA ?â€ signs weâ€™ve been seeing and now has their phone going  blank on Snapchat or other apps?? Stupid Apple. Itâ€™s like a take a pill for a headache but my symptoms will be diarrhea! ðŸ¤·ðŸ½â€â™‚ï¸#iphoneupdatessuck @AppleSupport,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software bug (blank screens on apps) following an iOS update, which is not covered by the provided historical evidence (which only covers app reinstallation, subscription cancellation, and returns). Additionally, the message contains strong negative sentiment and complaints, requiring human intervention.",We are sorry to hear about the issues you are experiencing with your iPhone. Please allow our team to assist you further.,0,0,False,SKIPPED to avoid API rate limits
2013906,I donâ€™t understand how I take care of my headphones and they randomly stop working @115858,hardware_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear that your headphones are not working as expected. Our team will review your case and assist you shortly.,0,0,False,SKIPPED to avoid API rate limits
2138790,@33582 Iï¸ was about to be real upset but clearly @12 finally headed my pleas and Iï¸ am HERE with the 280 characters so you better CHECK yourself next time you call ya girl a peasant before you WRECK YOSELF and now Iâ€™m just gonna type random words cause Iï¸ can stapler beets cactus,other,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer is expressing strong dissatisfaction with a previous agent's behavior (calling them a 'peasant'). While Historical Example 1 suggests a standard response for rudeness, the customer's message is incoherent, contains random words, and expresses high emotional distress ('WRECK YOSELF'), which may require human intervention to de-escalate and verify the specific incident details before applying the standard 'coach the agent' protocol.",We are sorry to hear about your experience. We will review the interaction and coach the agent.,0,0,False,SKIPPED to avoid API rate limits
2729692,Iâ€™m dealing with the same issue. ðŸ˜ cc: @AppleSupport https://t.co/YIUSnczx7o,other,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,We are sorry to hear you are experiencing issues. Please provide more details about the specific problem you are facing so we can assist you better.,0,0,False,SKIPPED to avoid API rate limits
2482116,@AppleSupport hey Iâ€™d like a refund - bought Toy Story in our iTunes and it plays like itâ€™s being streamed thru a toaster,account_and_billing,account_and_billing,high,ESCALATE_TO_HUMAN,Business Rule: account_and_billing requires manual verification or physical diagnosis.,We are sorry to hear about the issue with your purchase. Please allow our team to review your request for a refund.,0,0,False,SKIPPED to avoid API rate limits
1419666,DUDE WHY THE FUCK Iï¸S MY Iï¸ BUTTON BEING WEIRD @123765 @AppleSupport FIX YOUR SHIT,hardware_issue,complaint_feedback,high,ESCALATE_TO_HUMAN,Customer is requesting a human agent/manager and expressing high frustration; historical evidence indicates this scenario is handled by a supervisor DM.,@123765 a supervisor will DM you,0,0,False,SKIPPED to avoid API rate limits
2873394,@115858 can you do another update my shit keeps freezing.. what happens when I inevitably need to call 911 and this shit doesnâ€™t work? Do I do cpr myself with the phone? Or just Lost it and hit myself in the ducking heart hella times til I come back to life,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a critical software issue (freezing) that poses a safety risk (inability to call 911). The provided historical evidence only covers billing and shipping inquiries, offering no relevant troubleshooting steps or solutions for device performance issues. Therefore, the issue cannot be resolved with the available evidence and requires human intervention.",We are sorry to hear about the issues you are experiencing. A specialist will be with you shortly to assist.,0,0,False,SKIPPED to avoid API rate limits
1340755,"I hate the way apple is forcing me to buy a new phone. Yall aint slick. Charging backwards, screen freezing.  I cant aford a new one @115858",software_issue,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer is expressing strong dissatisfaction and financial distress regarding a forced upgrade, which requires human empathy and potential policy exception handling not covered by the provided historical evidence.",We are sorry to hear about the issues you are experiencing with your device. Please allow us to assist you further.,0,0,False,SKIPPED to avoid API rate limits
2947694,"@AppleSupport my iPhone x at certain times &amp; locations is facing mumbled call quality, same sim different phone works fine, on 11.1.1",software_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,"We are sorry to hear about the call quality issues you are experiencing. Since this appears to be a specific technical issue with your device, please allow our specialized team to assist you further.",0,0,False,SKIPPED to avoid API rate limits
215787,@AppleSupport my iPhone 6s is slow as f*ck since I did the update to ios11 and after 1hour screen time itâ€™s empty #sucks,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific performance degradation (slowness and battery drain) following an iOS update. The provided historical evidence only covers app crashes, order tracking, and billing issues, offering no relevant troubleshooting steps or precedents for OS-level performance complaints. Therefore, the issue cannot be resolved with the available evidence and requires human review.",We are sorry to hear about the performance issues you are experiencing with your iPhone 6s after the iOS 11 update. Our team is looking into this matter to assist you further.,0,0,False,SKIPPED to avoid API rate limits
1242856,Grrr.. @115858 why is my iPad mini now slower than my 2-yr-old Blackberry with this latest update? Itâ€™s driving me bonkers ðŸ˜«,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a performance degradation (slowness) following a software update. The provided historical evidence only covers app crashes, billing disputes, and order tracking, offering no specific troubleshooting steps or precedents for general device performance issues or iOS update-related slowdowns. Therefore, the issue cannot be resolved with the available evidence and requires human investigation.",We are sorry to hear about the performance issues you are experiencing with your iPad mini. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
2016357,@AppleSupport can yâ€™all fix the questions boxes that show up,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific UI bug ('questions boxes') which is not addressed in the provided historical evidence. The evidence only covers subscription cancellation, order tracking, and password resets. Therefore, a grounded specific reply cannot be drafted, requiring human escalation to investigate the UI issue.",We are sorry to hear you are experiencing issues with the question boxes. Our team is looking into this and will assist you shortly.,0,0,False,SKIPPED to avoid API rate limits
1743578,@AppleSupport fix my Iï¸ button ðŸ˜’ðŸ¤¦ðŸ¾â€â™‚ï¸,hardware_issue,hardware_issue,medium,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear about the issue with your device. Please provide more details about the problem so we can assist you further.,0,0,False,SKIPPED to avoid API rate limits
1864781,Dis new @115858 iOS update is battery draining!!!! Only 10 am and Iâ€™m at 42% already!ðŸ˜”ðŸ˜”ðŸ˜”,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software performance issue (battery drain after iOS update). The provided historical evidence contains no relevant troubleshooting steps or precedents for iOS update-related battery issues, only unrelated examples regarding billing, app crashes, and subscriptions. Therefore, a grounded reply cannot be drafted, and the issue requires human investigation.",We are sorry to hear about the battery issues you are experiencing with the iOS update. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
2822611,Iâ€™m thinking itâ€™s time to switch to the new Google Pixel 2. Nothing I do fixes my storage issues. #imdone @AppleSupport,complaint_feedback,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer is expressing intent to switch brands due to unresolved storage issues, which is a high-risk churn scenario requiring human intervention. Additionally, the provided historical evidence does not contain specific troubleshooting steps for storage issues, only for app crashes and billing, making it impossible to provide a grounded technical solution.",We are sorry to hear about the difficulties you are experiencing with your device. Please allow our team to assist you further.,0,0,False,SKIPPED to avoid API rate limits
2581987,What da fuck is wrong wit my keyboard @115858 every time a nigga type capital â€œiâ€ dis shit happen ( Iï¸ ),software_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear about the issue with your keyboard. A specialist will be with you shortly to assist.,0,0,False,SKIPPED to avoid API rate limits
2367339,iOS 11 stole my keyboard @AppleSupport https://t.co/g8aBV0CDvy,other,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software bug (keyboard malfunction) related to an iOS update. The provided historical evidence only covers app crashes, returns, and agent behavior, offering no specific troubleshooting steps for system-level keyboard issues. Therefore, the issue cannot be resolved with the available evidence and requires human intervention.",We are sorry to hear about the issue with your keyboard. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1988474,Yo @AppleSupport why does my phone keep turning the letter I into Iï¸,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software behavior (character rendering issue) that is not covered by the provided historical evidence, which only contains examples for app crashes, billing, and order tracking. Therefore, a grounded reply cannot be drafted.",We are sorry to hear about the issue with your device. Please provide more details so we can assist you further.,0,0,False,SKIPPED to avoid API rate limits
2093817,@115858 I feel so disrespected with all these question marks as if thereâ€™s something wrong with my phone .... unu please to fix this,software_issue,complaint_feedback,high,ESCALATE_TO_HUMAN,"Customer expresses strong dissatisfaction with previous support interactions (perceived rudeness/disrespect). Historical evidence indicates that complaints about agent behavior require human review/coaching, which cannot be automated.",We apologize for the frustration caused by the previous interaction. We will review the conversation to ensure our team meets our service standards.,0,0,False,SKIPPED to avoid API rate limits
2242095,@AppleSupport what is this can't log in https://t.co/TPsDdJEL35,account_and_billing,account_and_billing,high,ESCALATE_TO_HUMAN,Business Rule: account_and_billing requires manual verification or physical diagnosis.,We can help reset your password,0,0,False,SKIPPED to avoid API rate limits
1615483,Is anyone elseâ€™s phone like not registering some text?... like question marks and squares and shit? Multiple social media platforms,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific technical bug (character encoding issues) that is not addressed in the provided historical evidence, requiring human investigation.",We are looking into this issue for you.,0,0,False,SKIPPED to avoid API rate limits
2756165,@115858 my phone is saying my Apple ID is invalid all of a sudden... Canâ€™t update my phone or purchase apps. Please help.,account_and_billing,account_and_billing,high,ESCALATE_TO_HUMAN,Business Rule: account_and_billing requires manual verification or physical diagnosis.,We are sorry to hear about the issue with your Apple ID. Please contact our support team for assistance.,0,0,False,SKIPPED to avoid API rate limits
2070252,@AppleSupport any problems with podcast app in Europe/Switzerland? Canâ€˜t connect to the â€žstoreâ€œ,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific connectivity issue with the Podcast app in a specific region (Europe/Switzerland). The historical evidence only provides a generic troubleshooting step for app crashes (reinstalling), which may not address a regional connectivity or server-side issue. Therefore, a human agent is needed to investigate the specific regional problem.","We are sorry to hear that you are experiencing issues with the Podcast app. Please try reinstalling the app. If the problem persists, please contact our support team for further assistance.",0,0,False,SKIPPED to avoid API rate limits
2000764,@AppleSupport literally one hour of battery life with new iOS 11.1ðŸ¤¦ðŸ»â€â™‚ï¸,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software performance issue (battery drain) related to a specific OS version (iOS 11.1). The provided historical evidence only covers app crashes, billing disputes, and subscription cancellations, offering no relevant troubleshooting steps or precedents for battery life issues. Therefore, the issue cannot be resolved with the available evidence and requires human review.",We are sorry to hear about the battery issues you are experiencing with iOS 11.1. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
1725758,Yo @115858 @AppleSupport your new IOS is a POS. Have had noting but issues since IOS 11 dropped. #DumpsterFire,complaint_feedback,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer is expressing strong dissatisfaction with a major OS update (iOS 11) and using severe negative language ('POS', 'DumpsterFire'). The historical evidence provided only covers specific app crashes, order tracking, and payment failures, which do not address general OS-level performance or stability issues. Therefore, there is no grounded troubleshooting step available in the evidence to resolve this complaint, requiring human intervention.",We are sorry to hear about the issues you are experiencing with iOS 11. Please provide more details about the specific problems you are facing so we can assist you further.,0,0,False,SKIPPED to avoid API rate limits
1875331,@115858 @AppleSupport watching @54680 and my iWatch went crazy... apple please explain? ðŸ˜³ðŸ™„ #iwatchfail https://t.co/WzdJNPuau3,other,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear about the issue with your iWatch. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1988246,wassup with these wild ass question marks â€œiï¸â€ @AppleSupport ?,software_issue,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer is expressing frustration and demanding human intervention, which aligns with the historical evidence for escalation to a supervisor.",We are sorry to hear about your experience. A supervisor will DM you.,0,0,False,SKIPPED to avoid API rate limits
515862,@AppleSupport could you help me to solved this problem? i dont know why mu phone like this since this morning. every 1 minute. https://t.co/0kuFswQnu5,other,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,"We are sorry to hear about the issue with your phone. Since the specific problem is not clear from the message, please provide more details so we can assist you better.",0,0,False,SKIPPED to avoid API rate limits
855408,Fourth time in a week Iâ€™ve had to power off/on my iPhone7 @AppleSupport to ensure Apps are available in the App Store app. On iOS 11.0.2,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a recurring software issue (app availability requiring restart) on a specific iOS version (11.0.2). The provided historical evidence only covers app crashes (reinstall) and website errors (fixing), which do not directly address App Store availability issues or iOS-specific bugs. Therefore, the issue cannot be resolved with the available evidence and requires human investigation.",We are sorry to hear about the issues you are experiencing with your iPhone. Our team is looking into this matter to assist you further.,0,0,False,SKIPPED to avoid API rate limits
2616602,"@AppleSupport 2 things that still drive me made in IOS 11! 

1) please stop automatically turning the Bluetooth on.

2) please stop the camera defaulting to â€˜live photoâ€™ even when I turn it off! 

Yours - Most iPhone users. 

ðŸ¤¯ðŸ¤¬",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting specific software bugs (Bluetooth auto-on, Live Photo default) in iOS 11. The provided historical evidence only covers app crashes, website errors, and order tracking, which are not relevant to these specific iOS system behaviors. Therefore, there is no grounded evidence to provide a specific troubleshooting step or confirmation of a fix, requiring human review.",We are sorry to hear about the issues you are experiencing with Bluetooth and Live Photos. Our team is looking into this to provide a solution.,0,0,False,SKIPPED to avoid API rate limits
1659662,"Alright @115858 , whatâ€™s the deal with â€œIï¸â€ this is annoying.",complaint_feedback,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,We are sorry to hear that you are experiencing issues. Please provide more details about the specific problem you are facing so we can assist you better.,0,0,False,SKIPPED to avoid API rate limits
1592841,@AppleSupport @115858 my new iphone x heated during first charge. Stayed hung for 2 hours only to crash permanently thereafter. Is dead now!!,hardware_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear about the issue with your device. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1906807,My phone has already died 21% and Iâ€™ve only been awake for an hour... stop fucking with me @115858,software_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,"We are sorry to hear about the frustration with your device's battery performance. As this issue requires specific technical diagnosis and is not covered by our standard automated troubleshooting steps, we have escalated your case to a human specialist who can assist you further.",0,0,False,SKIPPED to avoid API rate limits
